teacher_id,resume_year,highest_edu_degree,highest_edu_department,highest_edu_school,highest_edu_graduation_year,experience,teaching_interests,research_interests,discipline,ADM,ED,SER,PA1-1&IP1-1,PA1-2,PA1-3,PA1-4,PA1-5,PA1-6,PA1-7&IP1-3,PA1-8&SP1-3,SP1-1,SP1-2,IP1a,IP1-2,IP1-4,IP1-5
124453,2021,ABD,,,2015,"108.02 National Chengchi Univsersity- Department of Business Administration- Adjunct Lecturer
108.01 National Chengchi Univsersity- Department of Business Administration- Adjunct Lecturer
107.02 National Chengchi Univsersity- Department of Business Administration- Adjunct Lecturer
107.01 National Chengchi Univsersity- Department of Business Administration- Adjunct Lecturer
107.02 China Minnan Normal University- Department of Human Resource Management- Lecturer
107.01 China Minnan Normal University- Department of Human Resource Management- Lecturer
2019 Patta International Limited- Human Resource management consultants
108.02 EMBA Strategic Talent Management Course- Teaching Assitant
108.01 Organization Behavior Course- Teaching Assitant
107.02 EMBA Strategic Talent Management Course- Teaching Assitant
107.01 EMBA Management Accounting Analysis and Decisions Course- Teaching Assitant
107.01 MBA Human Resource Managemen Course- Teaching Assitant
106.02 EMBA Strategic Talent Management Course- Teaching Assitant
106.01 EMBA Strategic Talent Management Course- Teaching Assitant
106.01 Organization Behavior Course- Teaching Assitant
106.01 MBA Resuritment and Selection Course- Teaching Assitant
105.02 EMBA Strategic Talent Management Course- Teaching Assitant
105.01 MBA Human Resource Managemen Courset- Teaching Assitant
105.01 Organization Behavior Course- Teaching Assitant
104.02 MBA  Human Resource Managemen Course- Teaching Assitant
104.01 Organization Behavior Course- Teaching Assitant","Organization Behavior
Human Resource Management
Management","Organization Behavior
Human Resource Management
Creativity
Voice Behavior
Innovation behavior",,0,0,0,0,1.0,0,0,0,0,0,0,1,0,1,0,0,0
124481,2021,PhD,,,1992,"1. Assoicate Professor, Department of Business Administration, National Chengchi University, 1992 - now","Marketing Management, Marketing Resarch, Brand Management                                                                                                                                                行銷管理、行銷研究 、品牌管理","Brand Marketing, e-Commerce Marketing, Customer Relationship Management                                                                                                          品牌行銷、網路行銷、顧客關係管理",,0,0,1,0,1.0,1,1,1,1,1,0,1,0,1,0,0,0
124500,2021,PhD,,,1976,"1. Deputy Director, Center of Public and Business Administration Education, National Chengchi University                                                                                                           2. Deputy Director, Center of Civil Service Education, National Chengchi University                                                                                                                                                                                           3. Chairman, Department of Business Administration, National Chengchi University                                                                                                                                                                                                                 4. Director, Graduate Institute of Business Administration, National Chengchi University                                                                                                                                                 5. Chairman, Strategic Management Committee, Chinese Management Association","Strategic Management, Organization Theory and Management","Strategic Management, Organization Theory and Management",,0,1,0,0,1.0,0,1,1,1,0,1,1,0,0,0,0,0
124532,2021,PhD,,,2018,國立政治大學國貿系助理教授,國際貿易,國際貿易,,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
124573,2021,Master,,,2011,"2018.08~Professor, Department of Accounting, national Chengchi University",Accounting Information System,Accounting Information System,,0,0,0,0,1.0,1,0,0,1,0,1,1,1,1,1,1,1
124584,2021,PhD,,,1985,"Professor, National ChengChi University, 1991-now
Associate Professor, 1985-91, Chairman, 1986-1990.
Assistant Instructor, University of Texas at Austin, 1983-1985.
Teaching Assistant, National ChengChi University, 1977-78, University of Toledo, 1979-80, University of Texas at Austin, 1980-83.","E-Commerce, E-Government, Business Model Innovation, Intelligent Decision Support, Data Mining and Big Data Analytics, System Development and Project Management, Strategic Management and Performance Measurement, Advanced Research Method, Advanced Quantitative Method","E-Commerce, E-Government, Business Model Innovation, Intelligent Decision Support, Data Mining and Big Data Analytics, System Development and Project Management, Strategic Management and Performance Measurement, Advanced Research Method, Advanced Quantitative Method",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125347,2021,PhD,,,2007,"Assistant Professor, Department of Business Administration, National Taiwan University  (Aug. 2008 - present)
Assistant Professor (PT), Department of Management Information Systems, National Cheng-Chi University  (Aug. 2019 - present)
Visiting Researcher, Business School, Imperial College London, UK  (Oct. 2016 - Sep. 2017)
Visiting Scholar, Management School, University of Southampton, UK  (Apr. 2012)
Teaching Assistant (PT), Department of Statistics, University of Oxford, UK  (Oct. 2003 - Jun. 2007)
Lecturer (PT), Mathematical Institute, University of Oxford, UK  (Apr. 2005 - Jun. 2007)","• Advanced Statistics
• Management Science
• Operations Management
• System Dynamics and Systems Thinking
• Business Analytics
• System Simulation
• Design Thinking
• Business Decision Making","• Applications of Business Analytics, System Dynamics, Management Science, and Simulation in Healthcare Services
• Design Thinking / Service Design
• Business Model and Service Innovation for Healthcare",,1,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125494,2021,PhD,,,2012,"Assistant Professor, Department of Management Information Systems, National Chengchi University, 2019/09~now
Assistant Professor, Department of Information Systems, College of Business, City University of Hong Kong, Aug. 2012-2019.08
Instructor, Scheller College of Business, Georgia Institute of Technology, Atlanta, Georgia, Jan. 2010-Dec. 2010","IS planning and strategy, Social Media Analytics,  E-commerce",Group Decision Making、Strategy Management and Organizational Performance、E-commerce,,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125511,2021,PhD,,,2001,"1.科技部人文及社會科學研究發展司財金及會計學門複審會複審委員(2016/01/01-2016/12/31)
2.Chairperson for the Patrick Brockett & Arnold Shapiro Actuarial Journal Award Committee, 2016. 
3.國立政治大學風險管理與保險學系兼任教授
4.國立政治大學風險管理與保險研究中心研究員
5.台灣保險與風險管理學會理事
6.保險專刊暨保險實務與制度編輯委員
7.財團法人保險安定基金諮詢委員
8.財團法人保險安定基金新預警專案諮詢委員
9.中華民國壽險公會諮詢顧問
10.金融服務業聯合總會境外結構型商品審查委員
11.中華民國精算學會紀律委員會委員
12.國立中央大學財務金融系系主任(2010/08-2013/07)
13.Patrick Brockett & Arnold Shapiro Actuarial Journal Award Committee, 2015.
14.美國威斯康辛大學精算風險管理及保險系訪問學者(2013/08-2014/07)
15.美國Fulbright資深訪問研究學者(2013/08-2014/07)
16.澳洲新南威爾斯大學國際研究小組訪問學者
17.財團法人保險安定基金董事(2011/05-2015/04)
18.金融監督管理委員會保險局投資型保險審查委員
19.亞太風險管理與保險學會理事
20.中華民國期貨公會期貨信託基金風險控管委員
21.國立台灣大學財務金融研究所兼任助理教授
22.東吳大學財務工程與精算數學系副教授、助理教授
23.淡江大學保險系助理教授、講師
24.英國Britannia Life Insurance Company, Actuarial Dept., Summer Internship 1999.
25.國泰人壽數理部科員","Actuarial Science, Pension Finance , Production Innovation, Risk Management, Substainable Finance,","Actuarial Science, Risk Management, Pension Finance, Longevity Risk, Annuities Insurance, Financial Innovation",,0,1,1,0,1.0,1,1,1,1,1,1,1,1,0,0,1,0
125547,2021,PhD,,,1997,"2019.02~Professor, Department of Accounting, National Chengchi University","Financial Accounting,Valuation,intellectual capital","Financial Accounting,Valuation,intellectual capital",,0,0,0,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0
125563,2021,ABD,,,1989,"Teaching: 
National Chengchi University, teaching ""Management"" 
National Taipei University of Business, teaching ""Business English"" 
Fu-Jen University, teaching ""General Psychology"" 
Professional:
Leo Burnett Advertising Company, market research 
American Express (Taiwan), Marketing manager
Philips Semiconductors, Asiai Pacific Corp. Comm Manager
Agilent Technology/ Avago Technologies, Asia Pacific Marketing Communication Manager
ATEN Technology, Global Marketing Head","Marketing Management
Brand Management","Marketing Management
Brand Management",,0,0,0,0,1.0,0,0,0,0,0,1,1,0,1,0,0,0
125565,2021,ABD,,,2014,"National  Chengchi  University, Department  of  Business  Administration, Adjunct  Instructor",Management,Strategy Management,,0,0,0,0,1.0,0,0,0,1,0,1,0,0,0,0,0,0
125803,2021,PhD,,,2010,"Professor, Department of Management Information Systems, National Chengchi University,2019.08-present
Associate Professor, Innovation and Information Management, University of Hong Kong, 2016- 2019.07
Visiting Associate Professor, Institute of Service Science, National Tsing Hua University, 2018-2019.07
Program director, Master of Science in Business Analytics, 2017-2018 (Program director for the first cohort)
Assistant Professor, Innovation and Information Management, University of Hong Kong, 2011-2016
Visiting Assistant Professor, Operations & Information Management, University of Connecticut, 2010-2011","Empirical Operations Management, Supply Chain Management, and Innovation and Sustainability, Service Operations Management, Health Care Operations","Empirical Operations Management, Supply Chain Management, and Innovation and Sustainability, Service Operations Management, Health Care Operations",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125880,2021,Master,,,2017,"2019.08~Professor, Department of Accounting, National Chengchi University",Accounting and Auditing Practice,Accounting and Auditing Practice,,0,0,0,0,1.0,1,0,0,1,0,1,1,1,1,1,1,1
125884,2021,PhD,,,2015,"Department of Business Administration, School of Management, National Central University, Assistant Professor 2015.08 ~ 2019.07
Department of Business Administration, College of Commerce, National Chengchi University, Assistant Professor 2019.08 ~ Present","Digital and social media marketing, Consumer-brand relationship management, Integrated marketing communications","Digital and social media marketing, Consumer-brand relationship management, Integrated marketing communications",,0,0,1,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0
125908,2021,PhD,,,2018,"National Chengchi University, Assistant Professor.2019.08 ~ Up to today                                                                            Samsung Electronics, Senior Professional. 2018.03 ~ 2019.07                                                                                   Ewha Womans University, Seoul, Korea, Lecturer. 2015.09 ~ 2015.12","Marketing Management, Marketing Research","Marketing Strategy, Digital Marketing, Tourism Marketing",,1,0,1,0,1.0,1,0,1,0,0,0,1,0,0,0,0,0
125916,2021,PhD,,,2007,"Associate Professor, Department of Accounting, National Chengchi University, 2019.08~present",Performance Management、Innovation Capital,Performance Management、Innovation Capital,,0,0,1,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0
125917,2021,PhD,,,2017,"Professor, National Chengchi University, 2019-present","Actuarial Science, Risk Management","Risk Modeling, Monte Carlo Simulation, Machine Learning, Artificial Intelligence",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125918,2021,PhD,,,2018,"Assistant Professor: 201908-Current, National Chengchi University, Graduate Institute of Technology Innovation & Intellectual Property Management
Post-Doctoral Researcher: 201903-201907, Industrial Technology Research Institute, Electronic and Optoelectronic System Research Laboratories
Post-Doctoral Researcher: 201806-201901, University of Manchester, Health Services Research Centre","Green Technology Innovation,
Corporate Sustainability Management & Strategy,
Technology and Human Society,
Social Responsibility and Ethics","Green Technology Innovation Management & Policy,
Corporate Sustainability Management,
Technological Innovation System,
Sustainability Transition",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125919,2021,PhD,,,2010,"1. Associate Professor, Department of Statistics, National Chengchi University, 2019-
2. Associate Professor, Department of Statistics, National Taipei University, 2018-2019
3. Assistant Professor, Department of Statistics, National Taipei University, 2012-2018
4. Postdoctoral Research, Institute of Statistical Science, Sinica, 2011-2012
5. Adjunct Professor, Department of Statistics and CIS, Baruch College, 2010-2011","Statistics, Mathematical Statistics, Programming and Statistical Software, Statistical Computing and Simulation, Survival Analysis, Categorical Data Analysis","Categorical Data Analysis, Linear Model",,0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
125920,2021,PhD,,,2008,"National Chengchi University, College of Commerce, Associate Professor of Business Administration 2019.08 ~ present                                           Waseda University, Waseda Business School, Associate Professor of Global Business 2016.04 ~ 2019.03 and Academic Director of DMBA Program 2016.04 ~ 2019.03
National University of Singapore, NUS Business School, Assistant Professor of Strategy and Policy 2008.07 ~ 2014.03","Strategic Management, Organization Design, Digital Strategy, Quantitative Methods","Corporate Strategy, Digital Transformation, Organization Theories, Econometric Analysis",,0,1,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
125929,2021,PhD,,,2006,"6/2011-5/2015: Chair of Data and Consultant, National Coordinating and Evaluation Center for Sickle Cell Newborn Screening Program, under auspices of National Institute for Children's Health Quality (NICHQ)
7/2011- present: Associate Professor of Pediatrics;","Health research and policy, medical scholars research, pediatrics, early clinical experience","developing tools for assessing and improving the value of healthcare, facilitating the use of mobile technology in improving quality of care, supporting competency-based medical educaion curriculum, and engaging in healthcare reform",,0,0,1,1,1.0,0,1,1,0,1,1,1,0,0,1,0,0
125939,2021,PhD,,,2008,"Assistant Professor, Department of Accounting, NCCU,  2019.08 ~ Up to today",Corporate Governance、Institutional Investors、Performance Measurements,Corporate Governance、Institutional Investors、Performance Measurements,,1,0,0,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0
126739,2021,Master,,,2017,"Lecturer, National Chengchi University, Department of Management Information Systems, 2020.02-now","Introduction to Computer Science, Database Management Systems, Data mining, System Analysis and Design, Introduction to Multimedia and Programming","Big Data Management, Multimedia Software Systems, Social Network Analysis, Decision Science and Strategy Development",,0,0,1,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0
126836,2021,PhD,,,1990,"1. Chairperson, Department of Finance, National Chengchi University, 2014-2017
2. Professor, Department of Finance, National Chengchi University, 2012-now
3. Associate Professor, Department of Finance, National Chengchi University, 1991-2012","Fixed Income Securities, Bond Market, Corporate Finance","Corporate Governance, Capital Structure, Divided Policy, Financial Market",,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
126856,2021,Master,,,2013,"Executive Director, New Wide Group
Founder, WorkFace Taipei
Founder, Smart Capital Angel Club","Supply chain management
Global corporate organization
Angel investment (brands, lifestyle, platform economy)
Corporate coaching
Cross cultural HR management
Innovative thinking and methodology","Angel investment
Human resource management
Family business succession strategy
International corporate strategy and management",,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,1
126872,2021,ABD,,,2006,"H International corporation CEO
Quanta Compueter Inc. VP and GM","management,
innovation, 
entrepreneurial 
business administration",supply chain,,0,0,0,0,1.0,1,0,1,0,0,1,1,1,1,1,0,0
126891,2021,PhD,,,1989,"1. Professor, Department of Accounting, National Chengchi University, 1997-present                                                             2. Associate Professor, Department of Accounting, National Chengchi University, 1989-1997                                                   3. Lecturer, Department of Accounting, National Chengchi University, 1975-1981","Advanced Auditing, Corporate Governance,21st Century New Accounting: Forensic Accounting","Auditing, Internal Control, Corporate Governance, Cost and Managerial Accounting                                                     The Law of Accounting for Profit-Seeking Enterprises",,0,1,0,0,1.0,0,1,1,0,0,1,1,1,0,0,1,1
126893,2021,PhD,,,2009,"Assistant Professor, Department of Management Information Systems, National Chengchi University, Feb. 2020 – present
Assistant Professor, Department of Marketing and Distribution Management, National Kaohsiung University of Science and Technology, Feb. 2018 – Jan. 2020
Assistant Professor, Department of Information Management, Yuan-Ze University, Feb. 2010 – Jan. 2018","Computer-mediated communication
IT innovation
Online community
Social media
Qualitative research methods","Computer-mediated communication
IT innovation
Online community
Social media
Qualitative research methods",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
127268,2021,PhD,,,2000,"1. Assistant Professor, National Chengchi University, 2000 - 2018
2. Teaching and Research Assistant, Purdue University, 1995 - 2000
3. Teaching Assistant, National Taiwan University, 1994 - 1995","Statistics, Linear Algebra","Stochastic Geometry, Bayesian Analysis, Mathematical Statistics",,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
127269,2021,PhD,,,2020,國立政治大學國貿系助理教授,"Empirical asset pricing, retail trading, insider trading","Empirical asset pricing, retail trading, insider trading",,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
127273,2021,PhD,,,2014,"Economics and Management School, Wuhan University, Aug. 2014 -2020","Public Economics, Urban Economics, Contest Theory, Political Economy,","Public Economics, Urban Economics, Contest Theory, Political Economy,",,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
127274,2021,PhD,,,2020,"Assistant Professor, Department of Management Information Systems, National Chengchi University, 2020/08~now
Instructor, Department of Technolog Leadership & Innovation, Purdue University, 2016/08~2018/12
Project Assistant, International Cooperation Development Fund (TaiwanICDF), 2012/08~2013/08","Information Technology (IT) Strategy  
Management Information Systems  
Applied Leadership and Entrepreneurship 
E-Commerce & Social Media Strategy 
Technology Management and Digital Marketing 
Introduction to Business / Management
Database Management","IT-enabled collaboration  
Technological leadership & Entrepreneurship 
IT adoption & diffusion
Human behaviors in IT 
E-commerce & social media issues 
IT issues in organizations
Technology innovation",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
127278,2021,PhD,,,2020,國立政治大學國貿系助理教授,"Macroeconomics, International Finance, Computational Methods","Macroeconomics, International Finance, Computational Methods",,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
127335,2021,Master,,,2008,"Zyxel Communications Corp,principal of Brand business 
SUNFAR COMPUTER CO., LTD,General manager","MOT(Moment of Truth)
Channel Management
Brand management","MOT(Moment of Truth)
Channel Management
Brand management",,0,0,0,0,1.0,1,0,1,1,0,1,1,1,1,1,1,0
127336,2021,Master,,,1992,"1.友通資訊股份有限公司
2.立巨電子股份有限公司",網路貿易模擬,網路貿易模擬,,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
127337,2021,Master,,,1995,"Instructor, Department of Accounting, National Chengchi University, 2020-present",Auditing,Auditing,,0,0,0,0,1.0,1,0,1,1,0,0,1,1,1,1,1,1
127357,2021,PhD,,,2000,"Associate Professor, Department of Accounting, National Chengchi University, 2020-present","Financial Accounting, Government Accounting",FinancialAccounting,,0,0,0,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
127360,2021,ABD,,,2003,"2020/9 to date, Lecturer, NCCU, Business Administration
2011-2017, VP, Axpro Technology
2001-2011 HR Manager, TSMC
1992-2000, Senior Manager, FedEx Taiwan","Human Resources Management
Introduction to Management
Organizational Behavior
Strategic Management
Supply Chain Management","Strategic Human Resource Management
Organizational development
Sustainable supply chain management
Job crafting",,0,0,1,0,1.0,0,0,1,0,0,1,1,0,0,0,0,0
127361,2021,ABD,,,2014,Lecturer,"Management
Human Resource Management
Organizational Behavior","Human Resource Management
Organizational Behavior",,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0
127362,2021,ABD,,,2017,"LIFE TRAVEL&TOURIST SERVICE CO., LTD. / CEO
Shenghengchang Co., Ltd. / Managing Director
Evergreen Airlines Philippines Branch / General manager",Strategy Management/Marketing Management,Taiwan Enterprise Group,,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,1,1,0
127364,2021,PhD,,,2009,"Associate Professor, Department of Finance, National Chengchi University (August 2020 – Present)
Associate Director, Graduate Institute of Management, National Taiwan Normal University (August 2018 – July 2020)
Chair Associate Professor, Department of Business Administration, National Taiwan Normal University (February 2018 – July 2020)
Associate Professor, Department of Business Administration, National Taiwan Normal University (August 2017 –January 2018)
Associate Professor, College of Management (Finance), Yuan Ze University (February 2015 – July 2017)
Assistant Professor, College of Management (Finance), Yuan Ze University (August 2010 – January 2015)
Postdoctoral, Department of Finance, National Taiwan University (August 2009 – July 2010)
Adjunct Lecturer, Department of Finance, National Taipei College of Business (September 2008 – June 2009)
Research Assistant, Department of Finance, National Taiwan University (August 2004 – July 2005)
Research Assistant, Department of Finance, Yuan Ze University (March 2004 – July 2004)
Mandatory Military Service, Taiwan (August 2002 – February 2004)","Corporate Finance
Investment","Corporate Finance
Corporate Governance
Dividend and Payout Policy
Mergers and Acquisitions
Executive Compensation
Information Disclosure
Business Valuation",,1,0,1,0,0.0,0,1,1,0,0,0,1,0,0,0,0,0
128208,2021,PhD,,,1985,"1. Professor, Department of Accounting, National Chengchi University, 1993-present                                                                                                            2. Adjunct Professor, Guanghua School of Management, Peking University, 1995-1997
3. Associate Professor, Department of Accounting, National Chengchi University, 1990-1993
4. Adjunct Professor, Department of Accounting, Soochow University, 1992-1996
5. Assistant Professor, Department of Business & Technology (Accounting), University of Houston-Downtown, 1987-1989  
6. Assistant Professor, Department of Accounting and Taxation, University of Texas at San Antonio, 1981-1982","Auditing, Financial Accounting
Seminar in Advanced Auditing Theories","Auditing & Regulation Empirical Research, Corporate Governance & Environmental Information, Government and NPO Accounting/Disclosure",,0,0,1,0,1.0,0,1,1,1,1,1,1,0,0,0,0,0
128209,2021,PhD,,,1999,"Associate Professor, Department of Accounting, National Chengchi University, 1999-present","Fundamental Accounting, Financial Statement Analysis, Laboratory of Financial Statements Analysis
The behavior of Corporate Earnings","Financial Accounting, Management Accounting, Financial Statement Analysis, 
Corporate Governance, Business Process Analysis, Internship, Accounting, Management Accounting
NPO Performance and Accountability",,0,0,0,0,1.0,0,0,1,1,1,1,1,0,0,0,0,0
128282,2021,PhD,,,1986,"1. Independent Director, SMIC, 2019~now
2. Director of R&D, TSMC, 2005~2018",Innovation control and rationalization; Digitalization of enterprises; Reformation of organizational effectiveness,Innovation control and rationalization; Digitalization of enterprises; Reformation of organizational effectiveness,,0,0,1,0,1.0,1,0,0,1,1,0,0,1,1,0,1,0
128284,2021,Master,,,1989,"Professor, Department of Accounting, National Chengchi University, 2021-present",International taxation,International taxation,,0,0,0,0,1.0,1,1,1,1,0,0,1,1,1,1,1,1
128287,2021,Master,,,2004,"Instructor, Department of Accounting, National Chengchi University, 2021-present",Business Data Analytics: Python,Business Data Analytics: Python,,0,0,0,0,1.0,1,0,1,1,0,0,1,1,1,1,1,1
152501,2021,PhD,,,1967,"1. Visiting Professor, Grambling State University
2. Adjunct Assitant Professor, Yeshiva University
3. Professor, Dept. of Psychology at Natioanl Cheng Chi University","Educational Psychology, Innovation Study","Educational Psychology, Innovation Study",,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,0
253503,2021,PhD,,,1986,"Professor of Dept of Political Science at Soochow University, Taiwan R.O.C.","International Politics, Negotiation Theory, Foreign Policy of Small States, Conflict Solution","International Politics, Negotiation Theory, Foreign Policy of Small States, Conflict Solution",,1,0,0,0,1.0,0,0,0,0,0,1,1,1,0,0,1,0
258509,2021,PhD,,,1987,"1.Safeco Distinguished Professor of Insurance, and Department Chair Department of Finance and Management Science, Washington State University
2. Associate Dean, College of Business Administration, University of Rhode Islands,1999 -2000.
3. Visiting Professor, University of Cologne, Germany, 2007; National Economics University, Vietnam, 2003 and 2005; Peking University, 1996; National Taiwan University, 1994. 
4.目前擔任美國 University of North Carolina at Charlotte, Department James J. Harris Chair Professor.
5.2005年榮任為美國風險與保險學會(American Risk and Insurance Association, ARIA )之常務理事，是有史以來首位非美國籍當選為常務理事，於2009榮獲選任為學會之副理事長，並於2010榮任理事長。
6. Risk Theory Association的會員 ，並於2016 擔任 Asia-Pacific Risk and Insurance Association學會之理事長及 2002年擔任美西保險學會(Western Risk and Insurance Association, WRIA)的會長。
7.許多保險領域重要國際學術期刊的主編 (Risk Management and Insurance Review) 或副主編(包含Journal of Risk and Insurance)",Insurance and Finance,"Efficiency analysis, corporate governance, securitization, underwriting cycle, agency costs, Adverse selection, behavior insurance",,0,0,1,0,0.0,0,1,0,0,1,0,1,0,0,0,0,0
301012,2021,PhD,,,1987,"1.Assistant Professor of Business Administration, University of Illinois at Urbana-Champaign, USA",International Business,International Business,,0,1,1,0,1.0,1,1,1,0,1,1,1,0,1,0,0,0
301013,2021,PhD,,,1992,"1.美國萊斯大學助教授1992-1994
2.英國約克大學訪問學者1997
3.各類專業期刊審稿人
4.台灣銀行董事（2004~迄今）",經濟學原理，計量經濟學，總體經濟學,時間序列計量、財務理論,,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
301015,2021,PhD,,,1992,"Being included in the WTO Indicative List of Governmental and Non-Governmental Panelists in accordance with Article 8.4 of the DSU of the WTO. (See WTO Doc. WT/DSB/W52.) (2004.4).
Advisor, Directorate General of Telecommunications, Ministry of Transportation and Communications, Taiwan (2003); Fair Trade Commission, Taiwan (2003.1-2004.1); The Council for Economic Planning and Development, Taiwan (1999.6-2001.5; 2002.7-2004.12); Securities and Futures Commission, Ministry of Finance, Taiwan (1997.4-2000.12&2003.1-2004.12).
Member, Listing Committee of the Over-the-Counter Securities Market, Taiwan (2001.2-present); Listing Committee of Taiwan Stock Exchange, Taiwan (1993.11-1996.12); Board of Director of the Over-the-Counter Securities Market, Taiwan (1995.9-2000.8). 
Convener, Group on Services under the Committee on Trade and Investment,  Asia-Pacific Economic Cooperation (APEC). 2000.5-2001.7
Editorial Board Member, Review of Securities and Futures Markets, SFI, Taiwan. 2000.4-2006.3 
Commissioner, Tariff Commission, Department of Customs Administration, Ministry of Finance, Taiwan.(2000.2-2003); Legal Affairs Commission and Administrative Appeals Commission of the Public Construction Commission, Taiwan (1996.9-2004.8). 
Member, The Disciplinary Committee (Sub-Committee of the Board of Directors) of Taiwan Futures Exchange, Taiwan. 1998.9-2001.12; 2002.12-2004.12
 (Serving as the Chair,  2002.12-2003.12)
Legal Advisor, Task Force for Taiwan's Participation in International Economic Affairs, Ministry of Economic Affairs, Taiwan. 1992.12-2001.12 
Associate Professor of Law, Soochow University, School of Law, Taiwan. 1992.8-1995.7 
Summer Associate, Cleary, Gottlieb, Steen & Hamilton, New York. 1991 (Admitted to New York State Bar. 1991)","Commercial Law, International Trade Law, International Financial Law, Financial Regulation, Legal Methodology","Commercial Law, Financial Law",,0,0,1,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0
301016,2021,PhD,,,1995,"Professor, National Chengchi University, Department of International Trade, 2003-now                                     
Visiting Professor, University of Helsinki, Dept. of Economics, 2001
Director, National Chengchi University, Forecasting Center for International Finance and Macroeconomics, 2000-now
Honorary Fellow, University of Wisconsin-Madison, Dept. of Economics, 1999
Adjunct Associate Professor, National Taiwan University, Dept. of Economics, 1997-1998
Associate Professor, National Chengchi University, Dept. of International Trade, 1995-2002","Econometrics, and International Finance, Macroeconomics","Econometrics, and International Finance",,0,0,1,0,1.0,0,0,0,1,1,1,0,0,0,0,0,0
301018,2021,PhD,,,1996,"1.訪問學者，Foster School of Business, University of Washington (07/2008~01/2009) 
2.國立政治大學國際經營與貿易學系教授兼系主任(2002~2008) 
3.國立政治大學國際貿易學系教授 (8/2000~) 
4.國立政治大學國際貿易學系副教授 (9/1996~8/2000)
5.美國密西根州立大學兼任講師 (1/1993~6/1996)
6.美商寶僑家品公司資深研究員 (7/1990~7/1992)",策略行銷分析、行銷研究、國際行銷專題、國際企管研究方法,策略行銷、跨文化消費者行為、消費者滿意、國際行銷策略、國際通路策略,,0,0,1,0,1.0,0,0,0,1,1,1,0,0,0,0,0,0
301019,2021,PhD,,,1996,"Professor, National Chengchi University College of Law and College of Commerce","Financial Regulations, Insurance Law, Financial Technology","Financial Regulations, Insurance Law, Financial Technology",,0,0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0
302009,2021,PhD,,,1992,"Professor, National Chengchi University, 1999 - now","Options, Futures and Derivatives Products, and Risk Management","Options, Futures and Derivatives Products, and Risk Management",,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
302010,2021,PhD,,,1991,"1. Professor, Department of Finance, National Chengchi University, 1999-now
2.President, Natioanl Chengchi University, 2014-2018
3. Professor, Department of Banking, National Chengchi University, 1996-1999  
4. Associate Professor, Department of Banking, National Chengchi University, 1995-1996  
5. Associate Professor, Department of Finance, National Central University, 1993-1995  
6. Assistant Professor, Department of Finance, Santa Clara University, 1990-1993","Investments, Corporate Finance, Risk Management, International Financial Management","Investments, Corporate Governance, Risk Management",,0,0,1,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0
302012,2021,PhD,,,1994,"Professor, National Chengchi University, 1997-Now","Financial Mathematics, Financial Engineering, Financial Economics, and Fixed Income Analysis","Financial Mathematics, Financial Engineering, and Fixed Income Analysis",,0,0,1,0,1.0,0,1,1,1,0,1,0,0,0,0,0,0
